Symbol,Quantity,Price,Action,Description,TradeDate,SettledDate,Interest,Amount,Commission,Fee,CUSIP,RecordType
CTLT        ,50.00,109.6815,BUY,CATALENT INC                   COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-06-17,2021-06-21,0.00,-5484.08,0.00,0.00,148806102,Trade
SONO        ,150.00,33.89667,BUY,SONOS INC                      COMMON STOCK                   INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                               ,2021-06-17,2021-06-21,0.00,-5084.5,0.00,0.00,83570H108,Trade
DIS         ,-30.00,174.49,SELL,WALT DISNEY CO                 INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-06-17,2021-06-21,0.00,5234.67,0.00,0.03,254687106,Trade
SQ          ,-20.00,232.01,SELL,SQUARE INC                     CLASS A COM                    INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-06-17,2021-06-21,0.00,4640.17,0.00,0.03,852234103,Trade
FVRR        ,20.00,207.7,BUY,***FIVERR INTERNATIONAL LTD    ORDINARY SHARES NO PAR VALUE   INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-06-17,2021-06-21,0.00,-4154.00,0.00,0.00,M4R82T106,Trade
            ,0.00,,Other,TFR to Type 2                                                                                                                                                                                                           ,2021-06-17,2021-06-17,0.00,-0.5,0.00,0.00,         ,Financial
FCEL        ,500.00,9.2583,BUY,FUELCELL ENERGY INC            COMMON STOCK                   INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-06-17,2021-06-21,0.00,-4629.15,0.00,0.00,35952H601,Trade
TSM         ,50.00,119.6777,BUY,***TAIWAN SEMICONDUCTOR MFG CO LTD-SPONSORED ADR REPSTG 5 COM INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-06-17,2021-06-21,0.00,-5983.89,0.00,0.00,874039100,Trade
AMD         ,60.00,83.2196,BUY,ADVANCED MICRO DEVICES INC     COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-06-17,2021-06-21,0.00,-4993.18,0.00,0.00,007903107,Trade
CTLT        ,-50.00,109.3404,SELL,CATALENT INC                   COM                            INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                               ,2021-06-17,2021-06-21,0.00,5466.99,0.00,0.03,148806102,Trade
ROKU        ,15.00,346.3,BUY,ROKU INC                       CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-06-17,2021-06-21,0.00,-5194.5,0.00,0.00,77543R102,Trade
