Symbol,Quantity,Price,Action,Description,TradeDate,SettledDate,Interest,Amount,Commission,Fee,CUSIP,RecordType
AL          ,100.00,49.3,BUY,AIR LEASE CORPORATION          CL A                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-07,2021-04-09,0.00,-4930.00,0.00,0.00,00912X302,Trade
WGO         ,50.00,80.58,BUY,WINNEBAGO INDUSTRIES INC       INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-07,2021-04-09,0.00,-4029.00,0.00,0.00,974637100,Trade
AL          ,-300.00,48.9742,SELL,AIR LEASE CORPORATION          CL A                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-08,2021-04-12,0.00,14692.18,0.00,0.08,00912X302,Trade
            ,3.00,0.15,BUY,CALL BHC    04/16/21    33     BAUSCH HEALTH COMPANIES INC    INTERNET ORDER                 UNSOLICITED                    CLOSING CONTRACT                                                                            ,2021-04-08,2021-04-09,0.00,-45.1,0.00,0.00,         ,Trade
BRKB        ,-20.00,262.3762,SELL,BERKSHIRE HATHAWAY INC DEL     CL B                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-08,2021-04-12,0.00,5247.49,0.00,0.03,084670702,Trade
BHC         ,-300.00,31.1364,SELL,***BAUSCH HEALTH COS INC       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-08,2021-04-12,0.00,9340.87,0.00,0.05,071734107,Trade
DIS         ,20.00,185.375,BUY,WALT DISNEY CO                 INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-13,2021-04-15,0.00,-3707.5,0.00,0.00,254687106,Trade
BHC         ,200.00,29.7375,BUY,***BAUSCH HEALTH COS INC       COM                            INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                               ,2021-04-13,2021-04-15,0.00,-5947.5,0.00,0.00,071734107,Trade
JNJ         ,30.00,159.3478,BUY,JOHNSON & JOHNSON              INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-14,2021-04-16,0.00,-4780.43,0.00,0.00,478160104,Trade
BRKB        ,20.00,267.99,BUY,BERKSHIRE HATHAWAY INC DEL     CL B                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-14,2021-04-16,0.00,-5359.8,0.00,0.00,084670702,Trade
JPM         ,30.00,153.2477,BUY,JPMORGAN CHASE & CO            INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-14,2021-04-16,0.00,-4597.43,0.00,0.00,46625H100,Trade
            ,0.00,,Interest,INTEREST ON CREDIT BALANCE     AT  0.010  03/16 THRU 04/15                                                                                                                                                              ,2021-04-16,2021-04-16,0.00,0.63,0.00,0.00,00099A109,Financial
BHC         ,-200.00,29.9356,SELL,***BAUSCH HEALTH COS INC       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-16,2021-04-20,0.00,5987.08,0.00,0.04,071734107,Trade
CNQ         ,-150.00,30.7807,SELL,***CANADIAN NATURAL RESOURCES  LTD                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-19,2021-04-21,0.00,4617.08,0.00,0.03,136385101,Trade
FDX         ,20.00,284.0645,BUY,FEDEX CORP                     INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-19,2021-04-21,0.00,-5681.29,0.00,0.00,31428X106,Trade
            ,0.00,,Other,TFR from Type 1                                                                                                                                                                                                         ,2021-04-19,2021-04-19,0.00,0.63,0.00,0.00,         ,Financial
X           ,200.00,22.5586,BUY,UNITED STATES STL CORP NEW     INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-19,2021-04-21,0.00,-4511.72,0.00,0.00,912909108,Trade
GS          ,15.00,342.33,BUY,GOLDMAN SACHS GROUP INC        INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-19,2021-04-21,0.00,-5134.95,0.00,0.00,38141G104,Trade
            ,0.00,,Other,TFR to Type 2                                                                                                                                                                                                           ,2021-04-19,2021-04-19,0.00,-0.63,0.00,0.00,         ,Financial
DBX         ,200.00,25.7378,BUY,DROPBOX INC                    CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-20,2021-04-22,0.00,-5147.56,0.00,0.00,26210C104,Trade
X           ,200.00,21.3178,BUY,UNITED STATES STL CORP NEW     INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-20,2021-04-22,0.00,-4263.56,0.00,0.00,912909108,Trade
ABNB        ,30.00,167.5214,BUY,AIRBNB INC                     CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-20,2021-04-22,0.00,-5025.64,0.00,0.00,009066101,Trade
ASML        ,10.00,626.63,BUY,***ASML HOLDING N V            N Y REGISTRY SHS 2012          INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-20,2021-04-22,0.00,-6266.3,0.00,0.00,N07059210,Trade
JNJ         ,-30.00,165.9808,SELL,JOHNSON & JOHNSON              INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-21,2021-04-23,0.00,4979.39,0.00,0.03,478160104,Trade
APHA        ,300.00,13.548,BUY,***APHRIA INC                  COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-21,2021-04-23,0.00,-4064.4,0.00,0.00,03765K104,Trade
BHC         ,150.00,29.0412,BUY,***BAUSCH HEALTH COS INC       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-21,2021-04-23,0.00,-4356.18,0.00,0.00,071734107,Trade
TSM         ,50.00,115.9283,BUY,***TAIWAN SEMICONDUCTOR MFG CO LTD-SPONSORED ADR REPSTG 5 COM INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-21,2021-04-23,0.00,-5796.42,0.00,0.00,874039100,Trade
X           ,-400.00,22.2925,SELL,UNITED STATES STL CORP NEW     INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-21,2021-04-23,0.00,8916.95,0.00,0.05,912909108,Trade
GE          ,400.00,13.2087,BUY,GENERAL ELECTRIC COMPANY       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-21,2021-04-23,0.00,-5283.48,0.00,0.00,369604103,Trade
DIS         ,-20.00,183.0607,SELL,WALT DISNEY CO                 INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-21,2021-04-23,0.00,3661.19,0.00,0.02,254687106,Trade
DBX         ,-200.00,25.8717,SELL,DROPBOX INC                    CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-21,2021-04-23,0.00,5174.31,0.00,0.03,26210C104,Trade
WGO         ,-50.00,74.6625,SELL,WINNEBAGO INDUSTRIES INC       INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-21,2021-04-23,0.00,3733.11,0.00,0.02,974637100,Trade
ABNB        ,-30.00,166.7365,SELL,AIRBNB INC                     CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-21,2021-04-23,0.00,5002.07,0.00,0.03,009066101,Trade
LGFA        ,-300.00,15.0073,SELL,***LIONS GATE ENTMT CORP       CL A VTG                       INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-22,2021-04-26,0.00,4502.16,0.00,0.03,535919401,Trade
TSM         ,-50.00,114.5,SELL,***TAIWAN SEMICONDUCTOR MFG CO LTD-SPONSORED ADR REPSTG 5 COM INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-22,2021-04-26,0.00,5724.97,0.00,0.03,874039100,Trade
BRKB        ,-20.00,269.4378,SELL,BERKSHIRE HATHAWAY INC DEL     CL B                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-22,2021-04-26,0.00,5388.73,0.00,0.03,084670702,Trade
UBER        ,100.00,56.00,BUY,UBER TECHNOLOGIES INC          COMMON STOCK                   INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-22,2021-04-26,0.00,-5600.00,0.00,0.00,90353T100,Trade
JPM         ,-30.00,148.9321,SELL,JPMORGAN CHASE & CO            INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-22,2021-04-26,0.00,4467.93,0.00,0.03,46625H100,Trade
ASML        ,-10.00,641.35,SELL,***ASML HOLDING N V            N Y REGISTRY SHS 2012          INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-22,2021-04-26,0.00,6413.46,0.00,0.04,N07059210,Trade
LGFA        ,300.00,14.9269,BUY,***LIONS GATE ENTMT CORP       CL A VTG                       INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-22,2021-04-26,0.00,-4478.07,0.00,0.00,535919401,Trade
FDX         ,-20.00,276.67,SELL,FEDEX CORP                     INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-22,2021-04-26,0.00,5533.37,0.00,0.03,31428X106,Trade
GE          ,-400.00,13.4329,SELL,GENERAL ELECTRIC COMPANY       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-22,2021-04-26,0.00,5373.13,0.00,0.03,369604103,Trade
UBER        ,-100.00,55.76,SELL,UBER TECHNOLOGIES INC          COMMON STOCK                   INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-22,2021-04-26,0.00,5575.97,0.00,0.03,90353T100,Trade
GS          ,-15.00,331.0051,SELL,GOLDMAN SACHS GROUP INC        INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-22,2021-04-26,0.00,4965.05,0.00,0.03,38141G104,Trade
APHA        ,-300.00,13.53,SELL,***APHRIA INC                  COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-22,2021-04-26,0.00,4058.97,0.00,0.03,03765K104,Trade
BHC         ,-150.00,29.3114,SELL,***BAUSCH HEALTH COS INC       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-04-22,2021-04-26,0.00,4396.68,0.00,0.03,071734107,Trade
X           ,200.00,22.3389,BUY,UNITED STATES STL CORP NEW     INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-04-22,2021-04-26,0.00,-4467.78,0.00,0.00,912909108,Trade
X           ,-200.00,22.0725,SELL,UNITED STATES STL CORP NEW     INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                                                              ,2021-04-22,2021-04-26,0.00,4414.47,0.00,0.03,912909108,Trade
WGO         ,0.00,,Dividend,WINNEBAGO INDUSTRIES INC       CASH DIV  ON      50 SHS       REC 04/14/21 PAY 04/28/21      NON-RES TAX WITHHELD                                                                                                       ,2021-04-28,2021-04-28,0.00,5.1,0.00,0.00,974637100,Financial
DBX         ,200.00,24.8586,BUY,DROPBOX INC                    CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-04,2021-05-06,0.00,-4971.72,0.00,0.00,26210C104,Trade
INTC        ,100.00,56.67,BUY,INTEL CORP                     INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-04,2021-05-06,0.00,-5667.00,0.00,0.00,458140100,Trade
UBER        ,100.00,52.8751,BUY,UBER TECHNOLOGIES INC          COMMON STOCK                   INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-04,2021-05-06,0.00,-5287.51,0.00,0.00,90353T100,Trade
DIS         ,30.00,183.6711,BUY,WALT DISNEY CO                 INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-04,2021-05-06,0.00,-5510.13,0.00,0.00,254687106,Trade
ABNB        ,30.00,167.3424,BUY,AIRBNB INC                     CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-04,2021-05-06,0.00,-5020.27,0.00,0.00,009066101,Trade
ASML        ,10.00,627.158,BUY,***ASML HOLDING N V            N Y REGISTRY SHS 2012          INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-04,2021-05-06,0.00,-6271.58,0.00,0.00,N07059210,Trade
DIS         ,-30.00,181.57,SELL,WALT DISNEY CO                 INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-05,2021-05-07,0.00,5447.07,0.00,0.03,254687106,Trade
ABNB        ,-30.00,165.41833,SELL,AIRBNB INC                     CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                               ,2021-05-05,2021-05-07,0.00,4962.52,0.00,0.03,009066101,Trade
UBER        ,-100.00,51.5,SELL,UBER TECHNOLOGIES INC          COMMON STOCK                   INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-05,2021-05-07,0.00,5149.97,0.00,0.03,90353T100,Trade
GE          ,400.00,13.2368,BUY,GENERAL ELECTRIC COMPANY       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-05,2021-05-07,0.00,-5294.72,0.00,0.00,369604103,Trade
DBX         ,-200.00,25.00,SELL,DROPBOX INC                    CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-05,2021-05-07,0.00,4999.97,0.00,0.03,26210C104,Trade
UBER        ,100.00,46.63,BUY,UBER TECHNOLOGIES INC          COMMON STOCK                   INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-06,2021-05-10,0.00,-4663.00,0.00,0.00,90353T100,Trade
ASML        ,-10.00,631.822,SELL,***ASML HOLDING N V            N Y REGISTRY SHS 2012          INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                               ,2021-05-06,2021-05-10,0.00,6318.18,0.00,0.04,N07059210,Trade
ADSK        ,20.00,280.22,BUY,AUTODESK INC                   INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-06,2021-05-10,0.00,-5604.4,0.00,0.00,052769106,Trade
MPWR        ,10.00,333.6032,BUY,MONOLITHIC POWER SYS INC       INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-06,2021-05-10,0.00,-3336.03,0.00,0.00,609839105,Trade
DBX         ,200.00,24.52,BUY,DROPBOX INC                    CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-06,2021-05-10,0.00,-4904.00,0.00,0.00,26210C104,Trade
ACIW        ,100.00,36.9259,BUY,ACI WORLDWIDE INC              INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-06,2021-05-10,0.00,-3692.59,0.00,0.00,004498101,Trade
TSM         ,50.00,116.3829,BUY,***TAIWAN SEMICONDUCTOR MFG CO LTD-SPONSORED ADR REPSTG 5 COM INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-06,2021-05-10,0.00,-5819.15,0.00,0.00,874039100,Trade
ZEN         ,30.00,137.3318,BUY,ZENDESK INC                    COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-06,2021-05-10,0.00,-4119.95,0.00,0.00,98936J101,Trade
ZEN         ,-30.00,137.97333,SELL,ZENDESK INC                    COM                            INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                               ,2021-05-07,2021-05-11,0.00,4139.17,0.00,0.03,98936J101,Trade
BHC         ,200.00,28.2685,BUY,***BAUSCH HEALTH COS INC       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-07,2021-05-11,0.00,-5653.7,0.00,0.00,071734107,Trade
TSM         ,-50.00,117.00,SELL,***TAIWAN SEMICONDUCTOR MFG CO LTD-SPONSORED ADR REPSTG 5 COM INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-07,2021-05-11,0.00,5849.97,0.00,0.03,874039100,Trade
BRKB        ,20.00,288.84,BUY,BERKSHIRE HATHAWAY INC DEL     CL B                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-07,2021-05-11,0.00,-5776.8,0.00,0.00,084670702,Trade
ADSK        ,-20.00,284.84,SELL,AUTODESK INC                   INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-07,2021-05-11,0.00,5696.77,0.00,0.03,052769106,Trade
DBX         ,-200.00,24.7,SELL,DROPBOX INC                    CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-07,2021-05-11,0.00,4939.97,0.00,0.03,26210C104,Trade
WBS         ,100.00,55.6,BUY,WEBSTER FINANCIAL CORP         INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-07,2021-05-11,0.00,-5560.00,0.00,0.00,947890109,Trade
UBER        ,-100.00,47.4,SELL,UBER TECHNOLOGIES INC          COMMON STOCK                   INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-07,2021-05-11,0.00,4739.97,0.00,0.03,90353T100,Trade
UBER        ,-100.00,45.9,SELL,UBER TECHNOLOGIES INC          COMMON STOCK                   INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-10,2021-05-12,0.00,4589.97,0.00,0.03,90353T100,Trade
LSXMA       ,-100.00,42.4,SELL,LIBERTY MEDIA CORPORATION      SERIES A LIBERTY SIRIUSXM      COM                            INTERNET ORDER                 UNSOLICITED                                                                                 ,2021-05-10,2021-05-12,0.00,4239.97,0.00,0.03,531229409,Trade
UBER        ,100.00,46.4767,BUY,UBER TECHNOLOGIES INC          COMMON STOCK                   INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-10,2021-05-12,0.00,-4647.67,0.00,0.00,90353T100,Trade
INTC        ,-100.00,56.00,SELL,INTEL CORP                     INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-10,2021-05-12,0.00,5599.97,0.00,0.03,458140100,Trade
GDDY        ,60.00,80.54,BUY,GODADDY INC                    CL A                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-10,2021-05-12,0.00,-4832.4,0.00,0.00,380237107,Trade
LSXMA       ,100.00,43.0952,BUY,LIBERTY MEDIA CORPORATION      SERIES A LIBERTY SIRIUSXM      COM                            INTERNET ORDER                 UNSOLICITED                                                                                 ,2021-05-10,2021-05-12,0.00,-4309.52,0.00,0.00,531229409,Trade
WBS         ,-100.00,55.9664,SELL,WEBSTER FINANCIAL CORP         INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                                                              ,2021-05-10,2021-05-12,0.00,5596.61,0.00,0.03,947890109,Trade
GE          ,-400.00,13.35,SELL,GENERAL ELECTRIC COMPANY       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-10,2021-05-12,0.00,5339.97,0.00,0.03,369604103,Trade
MPWR        ,-10.00,332.24,SELL,MONOLITHIC POWER SYS INC       INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-10,2021-05-12,0.00,3322.38,0.00,0.02,609839105,Trade
ASML        ,10.00,642.00,BUY,***ASML HOLDING N V            N Y REGISTRY SHS 2012          INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-10,2021-05-12,0.00,-6420.00,0.00,0.00,N07059210,Trade
ASML        ,-10.00,628.87,SELL,***ASML HOLDING N V            N Y REGISTRY SHS 2012          INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-10,2021-05-12,0.00,6288.66,0.00,0.04,N07059210,Trade
TSM         ,40.00,112.7,BUY,***TAIWAN SEMICONDUCTOR MFG CO LTD-SPONSORED ADR REPSTG 5 COM INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-10,2021-05-12,0.00,-4508.00,0.00,0.00,874039100,Trade
TSM         ,-40.00,113.29,SELL,***TAIWAN SEMICONDUCTOR MFG CO LTD-SPONSORED ADR REPSTG 5 COM INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-10,2021-05-12,0.00,4531.57,0.00,0.03,874039100,Trade
BHC         ,-200.00,27.5616,SELL,***BAUSCH HEALTH COS INC       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-11,2021-05-13,0.00,5512.29,0.00,0.03,071734107,Trade
ACIW        ,-150.00,39.0791,SELL,ACI WORLDWIDE INC              INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-11,2021-05-13,0.00,5861.84,0.00,0.03,004498101,Trade
DBX         ,200.00,25.5883,BUY,DROPBOX INC                    CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-11,2021-05-13,0.00,-5117.66,0.00,0.00,26210C104,Trade
ACIW        ,150.00,39.1202,BUY,ACI WORLDWIDE INC              INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-11,2021-05-13,0.00,-5868.03,0.00,0.00,004498101,Trade
ADSK        ,15.00,278.44,BUY,AUTODESK INC                   INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-11,2021-05-13,0.00,-4176.6,0.00,0.00,052769106,Trade
UBER        ,100.00,46.2783,BUY,UBER TECHNOLOGIES INC          COMMON STOCK                   INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-11,2021-05-13,0.00,-4627.83,0.00,0.00,90353T100,Trade
ADSK        ,-15.00,278.445,SELL,AUTODESK INC                   INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-11,2021-05-13,0.00,4176.65,0.00,0.03,052769106,Trade
UBER        ,-100.00,46.0815,SELL,UBER TECHNOLOGIES INC          COMMON STOCK                   INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-11,2021-05-13,0.00,4608.12,0.00,0.03,90353T100,Trade
GDDY        ,-60.00,80.709,SELL,GODADDY INC                    CL A                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-11,2021-05-13,0.00,4842.51,0.00,0.03,380237107,Trade
BHC         ,200.00,27.6287,BUY,***BAUSCH HEALTH COS INC       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-11,2021-05-13,0.00,-5525.74,0.00,0.00,071734107,Trade
BRKB        ,20.00,285.2069,BUY,BERKSHIRE HATHAWAY INC DEL     CL B                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-11,2021-05-13,0.00,-5704.14,0.00,0.00,084670702,Trade
BRKB        ,-20.00,289.64,SELL,BERKSHIRE HATHAWAY INC DEL     CL B                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-11,2021-05-13,0.00,5792.77,0.00,0.03,084670702,Trade
BHC         ,-200.00,26.775,SELL,***BAUSCH HEALTH COS INC       COM                            INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                               ,2021-05-11,2021-05-13,0.00,5354.97,0.00,0.03,071734107,Trade
DBX         ,-200.00,25.4417,SELL,DROPBOX INC                    CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-11,2021-05-13,0.00,5088.31,0.00,0.03,26210C104,Trade
ACIW        ,-100.00,37.905,SELL,ACI WORLDWIDE INC              INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                                                              ,2021-05-11,2021-05-13,0.00,3790.48,0.00,0.02,004498101,Trade
INTC        ,100.00,54.7878,BUY,INTEL CORP                     INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-11,2021-05-13,0.00,-5478.78,0.00,0.00,458140100,Trade
GDDY        ,-60.00,79.3,SELL,GODADDY INC                    CL A                           INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                               ,2021-05-11,2021-05-13,0.00,4757.97,0.00,0.03,380237107,Trade
GDDY        ,60.00,80.5875,BUY,GODADDY INC                    CL A                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-11,2021-05-13,0.00,-4835.25,0.00,0.00,380237107,Trade
INTC        ,-100.00,54.9235,SELL,INTEL CORP                     INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-11,2021-05-13,0.00,5492.32,0.00,0.03,458140100,Trade
BRKB        ,-20.00,284.9516,SELL,BERKSHIRE HATHAWAY INC DEL     CL B                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-11,2021-05-13,0.00,5699.00,0.00,0.03,084670702,Trade
LSXMA       ,100.00,41.6581,BUY,LIBERTY MEDIA CORPORATION      SERIES A LIBERTY SIRIUSXM      COM                            INTERNET ORDER                 UNSOLICITED                                                                                 ,2021-05-12,2021-05-14,0.00,-4165.81,0.00,0.00,531229409,Trade
DBX         ,180.00,24.7174,BUY,DROPBOX INC                    CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-12,2021-05-14,0.00,-4449.13,0.00,0.00,26210C104,Trade
XLV         ,-80.00,121.9,SELL,SELECT SECTOR SPDR TRUST       THE HEALTH CARE SELECT SECTOR  SPDR FUND                      INTERNET ORDER                 UNSOLICITED                    PRODUCT DESCRIPTION UNDER      SEPARATE COVER                ,2021-05-12,2021-05-14,0.00,9751.95,0.00,0.05,81369Y209,Trade
ZEN         ,40.00,133.5197,BUY,ZENDESK INC                    COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-12,2021-05-14,0.00,-5340.79,0.00,0.00,98936J101,Trade
CURE        ,50.00,94.11,BUY,DIREXION SHS ETF TR            DAILY HEALTHCARE BULL 3X SHS   INTERNET ORDER                 UNSOLICITED                    PRODUCT DESCRIPTION UNDER      SEPARATE COVER                                               ,2021-05-12,2021-05-14,0.00,-4705.5,0.00,0.00,25459Y876,Trade
DBX         ,20.00,24.6987,BUY,DROPBOX INC                    CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-12,2021-05-14,0.00,-493.97,0.00,0.00,26210C104,Trade
BHC         ,200.00,28.22,BUY,***BAUSCH HEALTH COS INC       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-12,2021-05-14,0.00,-5644.00,0.00,0.00,071734107,Trade
XLV         ,80.00,122.33,BUY,SELECT SECTOR SPDR TRUST       THE HEALTH CARE SELECT SECTOR  SPDR FUND                      INTERNET ORDER                 UNSOLICITED                    PRODUCT DESCRIPTION UNDER      SEPARATE COVER                ,2021-05-12,2021-05-14,0.00,-9786.4,0.00,0.00,81369Y209,Trade
WBS         ,100.00,55.0671,BUY,WEBSTER FINANCIAL CORP         INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-13,2021-05-17,0.00,-5506.71,0.00,0.00,947890109,Trade
            ,4.00,0.06,BUY,CALL TSM    05/14/21   115     TAIWAN SEMICONDUCTOR MFG CO    INTERNET ORDER                 UNSOLICITED                    OPEN CONTRACT                                                                               ,2021-05-13,2021-05-14,0.00,-24.14,0.00,0.00,         ,Trade
            ,2.00,0.1,BUY,CALL BHC    05/14/21    30     BAUSCH HEALTH COMPANIES INC    INTERNET ORDER                 UNSOLICITED                    OPEN CONTRACT                                                                               ,2021-05-13,2021-05-14,0.00,-20.07,0.00,0.00,         ,Trade
            ,-4.00,0.02,SELL,CALL TSM    05/14/21   115     TAIWAN SEMICONDUCTOR MFG CO    INTERNET ORDER                 UNSOLICITED                    CLOSING CONTRACT                                                                            ,2021-05-14,2021-05-17,0.00,7.87,0.00,0.01,         ,Trade
AAL         ,200.00,22.23,BUY,AMERICAN AIRLINES GROUP INC    INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-14,2021-05-18,0.00,-4446.00,0.00,0.00,02376R102,Trade
            ,-2.00,0.01,SELL,CALL BHC    05/14/21    30     BAUSCH HEALTH COMPANIES INC    INTERNET ORDER                 UNSOLICITED                    CLOSING CONTRACT                                                                            ,2021-05-14,2021-05-17,0.00,1.92,0.00,0.01,         ,Trade
